SerialNo,RespSex,Age_Banded,age_dv,Country_DV,surveyyear,bhhsize,below16,Below6,hhdinc,workstat,marstat2,bethnicity,Region_DV,Religion_DV,WIMD_2014_quintile,NIMD_2010_quintile,UrbanRuralInd,psu_dv,stratum_dv,combinedW1_4weight,countryW1_4weight,dietary,fdreac_dv,Q2_14sub_DV,Q2_14su2_DV,Q2_14su3_DV,Q2_14su4_DV,Q2_14su5_DV,Q2_14su6_DV,Q2_14su7_DV,Q2_14su8_DV,q2_14su9_DV,q2_14s10_DV,q2_14s11_DV,Q2_14s12_DV,Q2_14s13_DV,Q2_14s14_DV,Q2_14s15_DV,q2_14s16_DV,Q3_1,q3_131,Q6_4,Q11_8bDV,Q11_8bD2,Q11_8bD3,Q11_8bD4,Q11_8bD5,Q11_8bD6,Q11_8bD7,Q11_8bD8,Q11_8bD9,Q11_8b18,Q11_8b19,Q11_8b20,Q11_8b22,Q11_8b23,w3w2_Q11_8b_15,Q11_8b21,W3_Q11_8b_19,Q11_8b24,Q11_8b25,Q11_8b25v2,bpoison,Q4_27_6_Slice
308100,2,10,-1,1,3,2,2,-1,2,4,2,1,6,1,-1,-1,1,1600,522,1.168420771,0.835257597,3,0,5,-1,-1,3,-1,4,4,4,-1,-1,-1,3,1,1,7,-1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
307525,2,7,-1,1,3,2,2,-1,1,3,2,1,9,3,-1,-1,1,1067,682,1.844171767,1.318325142,3,0,4,-1,-1,3,-1,8,4,4,-1,-1,-1,1,3,1,8,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
300205,2,5,-1,1,3,1,2,-1,2,4,2,1,9,2,-1,-1,1,1067,682,0.922085883,0.659162571,3,0,5,-1,-1,3,-1,3,1,3,-1,-1,-1,4,7,3,7,-1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3
307375,1,11,-1,1,3,2,2,-1,3,1,1,1,9,3,-1,-1,1,1067,682,1.475895482,1.055059054,3,0,3,-1,-1,3,-1,7,1,5,-1,-1,-1,1,7,1,8,-1,3,0,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5
309445,2,9,-1,1,3,2,2,-1,4,1,2,1,9,3,-1,-1,1,1067,682,1.214044418,0.86787213,3,0,4,-1,-1,4,-1,6,1,4,-1,-1,-1,1,1,1,8,-1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,4
303129,2,8,-1,1,3,3,1,-1,2,4,2,1,9,3,-1,-1,1,1067,682,1.523051084,1.088768721,3,0,4,-1,-1,4,-1,4,1,3,-1,-1,-1,1,1,1,8,-1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
305707,2,9,-1,1,3,4,1,-1,3,1,2,1,9,1,-1,-1,1,1067,682,1.214044418,0.86787213,3,0,4,-1,-1,4,-1,4,1,4,-1,-1,-1,1,1,1,6,-1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
306777,2,10,-1,1,3,4,1,-1,-9,1,2,1,9,-9,-1,-1,1,1067,682,1.214044418,0.86787213,3,0,4,-1,-1,4,-1,4,1,5,-1,-1,-1,1,1,1,4,-1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,5
308010,1,9,-1,1,3,2,2,-1,4,1,1,1,9,1,-1,-1,1,1067,682,1.530987968,1.094442484,3,0,4,-1,-1,4,-1,5,1,5,-1,-1,-1,1,2,3,6,-1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
307149,2,10,-1,1,3,1,2,-1,4,1,2,1,9,1,-1,-1,1,1067,682,0.585634942,0.418647158,3,0,5,-1,-1,4,-1,5,1,5,-1,-1,-1,1,1,2,8,-1,1,0,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5
303688,2,12,-1,1,3,2,2,-1,-9,2,1,1,9,1,-1,-1,1,1067,682,1.499895123,1.072215444,3,0,3,-1,-1,4,-1,4,1,1,-1,-1,-1,1,4,1,8,-1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
301385,2,8,-1,1,3,3,1,-1,3,1,2,2,9,2,-1,-1,1,1067,682,1.545177921,1.104586318,3,0,5,-1,-1,4,-1,7,1,4,-1,-1,-1,4,4,1,7,-1,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
306020,1,12,-1,1,3,1,2,-1,2,2,2,1,8,1,-1,-1,1,1386,647,0.585520918,0.418565646,3,0,7,-1,-1,4,-1,6,3,4,-1,-1,-1,3,7,1,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5
302331,1,12,-1,1,3,1,2,-1,1,2,2,1,8,1,-1,-1,1,1386,647,0.585520918,0.418565646,3,0,4,-1,-1,3,-1,8,1,8,-1,-1,-1,7,8,8,8,-1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
310418,1,10,-1,1,3,1,2,-1,1,4,2,1,4,1,-1,-1,1,1459,658,0.579833579,0.414499993,3,0,4,-1,-1,3,-1,1,1,4,-1,-1,-1,5,2,3,7,-1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
302958,2,12,-1,1,3,1,2,-1,1,2,2,1,4,3,-1,-1,1,1459,658,0.643144692,0.459758593,3,0,4,-1,-1,5,-1,4,1,3,-1,-1,-1,1,4,4,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
300030,2,8,-1,1,3,3,1,-1,2,1,1,1,4,1,-1,-1,1,1459,658,1.325123288,0.947278002,3,0,4,-1,-1,4,-1,3,1,4,-1,-1,-1,1,3,2,4,-1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4
302578,2,12,-1,1,3,1,2,-1,1,2,2,1,4,1,-1,-1,1,1459,658,0.643144692,0.459758593,3,0,6,-1,-1,4,-1,5,3,3,-1,-1,-1,4,4,3,8,-1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
304864,2,10,-1,1,3,3,2,-1,-9,4,1,1,4,1,-1,-1,1,1459,658,1.485121566,1.061654415,3,0,4,-1,-1,4,-1,7,1,3,-1,-1,-1,1,1,1,7,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
305720,2,8,-1,1,3,3,1,-1,3,4,1,1,4,1,-1,-1,1,1459,658,1.306147617,0.933713049,1,0,8,-1,-1,8,-1,8,1,8,-1,-1,-1,1,3,1,8,-1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-8,5
301820,2,9,-1,1,3,3,1,-1,2,1,1,1,4,3,-1,-1,1,1459,658,1.04114776,0.744275177,3,0,4,-1,-1,4,-1,7,1,5,-1,-1,-1,5,3,3,8,-1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5
307319,2,10,-1,1,3,4,2,-1,3,1,1,1,4,1,-1,-1,1,1459,658,1.56172164,1.116412766,3,0,5,-1,-1,2,-1,3,1,4,-1,-1,-1,1,3,1,6,-1,2,1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4
309645,1,9,-1,1,3,2,2,-1,3,1,2,1,4,3,-1,-1,1,1459,658,1.31295418,0.93857879,3,0,3,-1,-1,4,-1,8,1,4,-1,-1,-1,1,8,1,8,-1,2,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2
306997,1,9,-1,1,3,2,2,-1,3,3,2,1,4,3,-1,-1,1,1459,658,1.202955417,0.859945044,1,0,8,-1,-1,8,-1,8,1,4,-1,-1,-1,1,3,1,8,-1,3,1,4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,5
308221,1,8,-1,1,3,1,2,-1,2,1,2,1,4,3,-1,-1,1,1459,658,0.799106724,0.571249655,3,0,3,-1,-1,4,-1,4,1,4,-1,-1,-1,3,4,1,8,-1,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
309100,2,12,-1,1,3,2,2,-1,3,2,1,1,4,1,-1,-1,1,1459,658,1.286289384,0.919517187,3,0,4,-1,-1,3,-1,4,1,3,-1,-1,-1,1,1,1,6,-1,1,0,5,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,5
304549,2,9,-1,1,3,3,1,-1,3,1,1,1,4,1,-1,-1,1,1459,658,1.04114776,0.744275177,3,0,4,-1,-1,3,-1,3,1,4,-1,-1,-1,1,2,4,6,-1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4
302898,2,12,-1,1,3,1,2,-1,1,2,2,1,4,1,-1,-1,1,1459,658,0.643144692,0.459758593,3,0,4,-1,-1,3,-1,4,2,3,-1,-1,-1,2,5,3,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
303276,2,12,-1,1,3,1,2,-1,2,2,2,1,4,3,-1,-1,1,1459,658,0.643144692,0.459758593,3,0,7,-1,-1,3,-1,4,1,1,-1,-1,-1,1,6,1,7,-1,1,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2
310685,1,11,-1,1,3,2,2,-1,3,1,2,1,4,1,-1,-1,2,1459,658,1.265707623,0.904804103,3,0,4,-1,-1,4,-1,2,1,3,-1,-1,-1,1,5,3,8,-1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5
302492,1,11,-1,1,3,3,2,-1,2,1,1,1,4,1,-1,-1,1,1951,671,1.739500736,1.24349998,3,0,4,-1,-1,5,-1,5,1,5,-1,-1,-1,1,3,3,8,-1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4
306013,2,8,-1,1,3,3,1,-1,3,1,1,1,4,1,-1,-1,1,1951,671,1.325123288,0.947278002,3,0,3,-1,-1,4,-1,4,1,5,-1,-1,-1,2,1,4,7,-1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
307962,2,9,-1,1,3,2,1,-1,2,1,2,1,4,1,-1,-1,1,1951,671,0.52057388,0.372137589,3,0,5,-1,-1,4,-1,4,1,5,-1,-1,-1,5,1,4,8,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
304857,2,8,-1,1,3,3,1,-1,3,4,2,1,4,3,-1,-1,1,1951,671,0.653073809,0.466856524,3,0,4,-1,-1,5,-1,4,1,5,-1,-1,-1,3,4,3,8,-1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4
307932,2,12,-1,1,3,2,2,-1,-9,2,1,1,4,3,-1,-1,2,1951,671,0.643144692,0.459758593,1,0,8,-1,-1,8,-1,8,1,1,-1,-1,-1,3,3,1,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
310151,1,10,-1,1,3,3,2,-1,3,1,1,1,4,1,-1,-1,1,1951,671,1.969431269,1.407868185,3,0,4,-1,-1,4,-1,4,1,4,-1,-1,-1,1,4,3,7,-1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-8,4
303620,2,12,-1,1,3,1,2,-1,-9,2,2,1,4,1,-1,-1,1,1951,671,0.643144692,0.459758593,3,0,3,-1,-1,7,-1,4,1,4,-1,-1,-1,1,3,1,8,-1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
300618,1,12,-1,1,3,2,2,-1,2,2,1,1,4,1,-1,-1,1,1951,671,1.040213881,0.743607584,3,0,3,-1,-1,4,-1,3,1,4,-1,-1,-1,3,3,1,8,-1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
309039,2,10,-1,1,3,4,1,-1,-9,1,2,1,4,1,-1,-1,1,1951,671,1.56172164,1.116412766,3,0,4,-1,-1,4,-1,2,1,5,-1,-1,-1,1,4,4,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
302043,2,12,-1,1,3,1,2,-1,1,2,2,1,4,1,-1,-1,1,1951,671,0.643144692,0.459758593,3,0,4,-1,-1,4,-1,4,1,4,-1,-1,-1,1,8,2,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
303305,2,10,-1,1,3,3,2,-1,3,1,1,1,4,3,-1,-1,1,1951,671,1.56172164,1.116412766,3,0,3,-1,-1,3,-1,3,1,8,-1,-1,-1,3,4,1,8,-1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
302730,1,7,-1,1,3,1,2,-1,-9,3,2,1,4,3,-1,-1,1,1951,671,0.963194489,0.68854948,3,0,4,-1,-1,3,-1,2,1,4,-1,-1,-1,4,8,2,5,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
306972,2,11,-1,1,3,1,2,-1,2,1,2,1,4,1,-1,-1,1,1951,671,0.502232455,0.359026032,3,0,7,-1,-1,7,-1,4,4,2,-1,-1,-1,1,6,4,8,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
302119,2,12,-1,1,3,1,2,-1,1,1,2,1,8,2,-1,-1,1,1134,565,0.734551888,0.525101967,3,0,6,-1,-1,4,-1,6,1,4,-1,-1,-1,1,2,3,4,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5
306318,2,8,-1,1,3,4,1,-1,2,1,2,1,3,1,-1,-1,1,1218,710,0.703112368,0.502627103,3,0,4,-1,-1,3,-1,3,1,2,-1,-1,-1,1,1,2,6,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
300266,1,9,-1,1,3,4,1,-1,2,1,1,1,3,3,-1,-1,1,1218,710,1.393310842,0.996022576,3,0,4,-1,-1,3,-1,3,1,4,-1,-1,-1,4,2,2,8,-1,2,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4
302642,1,12,-1,1,3,1,2,-1,-9,2,2,1,3,1,-1,-1,1,1218,710,0.551939017,0.394559279,3,0,3,-1,-1,4,-1,4,1,4,-1,-1,-1,3,4,1,7,-1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
306309,1,10,-1,1,3,5,1,-1,4,1,1,1,3,1,-1,-1,1,1218,710,2.089966263,1.494033863,3,0,4,-1,-1,4,-1,3,1,4,-1,-1,-1,3,3,4,7,-1,4,0,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2
310473,1,8,-1,1,3,2,2,-1,3,1,2,1,3,1,-1,-1,1,1218,710,1.696028818,1.212423632,3,0,4,-1,-1,3,-1,3,1,3,-1,-1,-1,1,1,1,6,-1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4
305924,2,12,-1,1,3,1,2,-1,4,2,2,1,3,1,-1,-1,1,1218,710,0.682507041,0.487897173,3,0,3,-1,-1,4,-1,3,1,4,-1,-1,-1,1,1,1,8,-1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
308843,1,11,-1,1,3,4,2,-1,4,1,2,1,3,3,-1,-1,1,1218,710,2.686345313,1.920361557,3,0,3,-1,-1,3,-1,1,1,3,-1,-1,-1,1,1,1,6,-1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4
302549,1,9,-1,1,3,4,1,-1,3,1,2,1,3,3,-1,-1,1,1218,710,1.393310842,0.996022576,3,0,2,-1,-1,3,-1,2,1,3,-1,-1,-1,1,1,2,4,-1,3,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
307057,2,12,-1,1,3,2,2,-1,2,2,1,1,3,1,-1,-1,1,1218,710,1.365014082,0.975794346,3,0,4,-1,-1,4,-1,3,4,4,-1,-1,-1,1,4,1,7,-1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
303915,2,9,-1,1,3,2,2,-1,-9,1,1,1,4,1,-1,-1,1,1266,643,1.04114776,0.744275177,1,0,8,-1,-1,8,-1,8,2,8,-1,-1,-1,1,3,4,6,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
310778,2,8,-1,1,3,1,2,-1,2,2,2,1,4,1,-1,-1,1,1266,643,0.653073809,0.466856524,3,0,4,-1,-1,4,-1,4,2,3,-1,-1,-1,1,4,1,6,-1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8,4
301900,2,8,-1,1,3,3,1,-1,2,4,2,1,4,3,-1,-1,1,1266,643,1.306147617,0.933713049,3,0,4,-1,-1,4,-1,5,1,6,-1,-1,-1,4,4,4,7,-1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
309854,2,11,-1,1,3,1,2,-1,1,2,2,1,4,1,-1,-1,1,1266,643,0.495040522,0.353884805,3,0,4,-1,-1,8,-1,4,1,5,-1,-1,-1,1,3,3,8,-1,1,0,4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
306974,2,11,-1,1,3,2,2,-1,4,2,1,1,6,1,-1,-1,1,1142,688,1.168420771,0.835257597,3,0,4,-1,-1,4,-1,3,2,7,-1,-1,-1,1,2,4,6,-1,2,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4
310860,1,12,-1,1,3,3,1,-1,3,1,2,1,6,1,-1,-1,1,1142,688,2.009751981,1.43669186,3,0,4,-1,-1,4,-1,4,1,4,-1,-1,-1,1,4,1,8,-1,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4
304204,1,10,-1,1,3,5,1,-1,4,1,1,1,6,3,-1,-1,1,1142,688,1.549451881,1.107641602,3,0,4,-1,-1,2,-1,4,1,3,-1,-1,-1,1,3,3,3,-1,3,0,5,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4
310795,1,9,-1,1,3,4,1,-1,4,1,1,1,6,3,-1,-1,1,1142,688,1.549451881,1.107641602,3,0,2,-1,-1,2,-1,4,1,1,-1,-1,-1,3,3,3,8,-1,3,0,2,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4
308078,2,9,-1,1,3,4,1,-1,-9,4,1,1,6,1,-1,-1,1,1142,688,1.211091256,0.865761032,3,0,5,-1,-1,4,-1,5,2,5,-1,-1,-1,1,3,3,7,-1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
310986,1,10,-1,1,3,4,1,-1,4,1,1,1,6,1,-1,-1,2,1142,688,1.549451881,1.107641602,3,0,3,-1,-1,3,-1,5,1,3,-1,-1,-1,1,2,3,5,-1,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
304194,2,12,-1,1,3,1,2,-1,1,2,2,1,5,1,-1,-1,1,1795,605,0.69704722,0.498291369,3,0,1,-1,-1,4,-1,1,1,3,-1,-1,-1,5,8,1,8,-1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
305559,1,12,-1,1,3,2,2,-1,1,2,1,1,5,1,-1,-1,1,1795,605,1.12739513,0.805929996,3,0,4,-1,-1,4,-1,3,3,3,-1,-1,-1,3,4,3,8,-1,2,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
301439,2,12,-1,1,3,2,2,-1,3,2,1,1,5,1,-1,-1,1,1795,605,1.394094439,0.996582738,3,0,4,-1,-1,4,-1,2,1,3,-1,-1,-1,1,1,1,8,-1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5
307419,1,10,-1,1,3,2,2,-1,3,1,2,1,5,1,-1,-1,1,1795,605,1.422994035,1.017241911,3,0,3,-1,-1,3,-1,4,1,4,-1,-1,-1,1,1,4,5,-1,2,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
302675,1,8,-1,1,3,3,2,-1,3,1,2,1,5,3,-1,-1,1,1795,605,2.598241704,1.857379787,3,0,4,-1,-1,3,-1,4,2,4,-1,-1,-1,3,4,3,5,-1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5
308194,2,8,-1,1,3,4,1,-1,2,1,2,1,5,3,-1,-1,1,1795,605,1.436183047,1.026670212,3,0,5,-1,-1,3,-1,2,2,4,-1,-1,-1,2,4,3,5,-1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4
304015,1,10,-1,1,3,1,2,-1,2,1,2,1,5,1,-1,-1,1,1262,683,0.651888089,0.466008901,1,0,8,-1,-1,8,-1,8,1,7,-1,-1,-1,1,1,1,8,-1,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
303197,1,11,-1,1,3,4,1,-1,2,1,1,1,5,1,-1,-1,1,1262,683,2.057681553,1.470954807,3,0,4,-1,-1,4,-1,4,3,4,-1,-1,-1,8,4,2,8,-1,1,0,3,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2
302567,2,9,-1,1,3,1,2,-1,1,4,2,1,5,1,-1,-1,1,1262,683,0.556124283,0.39755116,3,0,4,-1,-1,3,-1,3,1,5,-1,-1,-1,1,3,3,6,-1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5
306730,2,9,-1,1,3,3,2,-1,1,1,2,1,8,1,-1,-1,1,1379,565,1.758139752,1.256824272,3,0,6,-1,-1,4,-1,5,1,8,-1,-1,-1,3,4,3,8,-1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
302934,1,12,-1,1,3,1,2,-1,2,4,2,1,8,1,-1,-1,1,1379,565,0.585520918,0.418565646,3,0,8,-1,-1,5,-1,8,1,6,-1,-1,-1,6,8,1,8,-1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
301875,2,11,-1,1,3,1,2,-1,2,1,2,1,8,1,-1,-1,1,1379,565,3.392390121,2.425084945,3,0,4,-1,-1,4,-1,4,1,3,-1,-1,-1,2,1,1,5,-1,1,0,3,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4
310136,2,9,-1,1,3,1,2,-1,3,1,2,1,8,3,-1,-1,1,1379,565,0.586046584,0.418941424,3,0,6,-1,-1,5,-1,6,2,4,-1,-1,-1,2,2,3,4,-1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
305567,1,12,-1,1,3,1,2,-1,2,2,2,1,8,1,-1,-1,1,1379,565,1.756562753,1.255696938,3,0,3,-1,-1,5,-1,4,2,6,-1,-1,-1,3,3,3,6,-1,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
300763,2,12,-1,1,3,2,2,-1,-9,1,2,1,8,2,-1,-1,1,1386,647,1.469103776,1.050203933,1,0,8,-1,-1,8,-1,8,1,3,-1,-1,-1,1,1,3,8,-1,1,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5
305988,1,7,-1,1,3,4,2,-1,4,1,2,1,8,1,-1,-1,1,1386,647,3.550463459,2.538085295,3,0,2,-1,-1,3,-1,2,1,8,-1,-1,-1,4,8,8,8,-1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
311001,1,12,-1,1,3,2,2,-1,2,2,1,1,8,1,-1,-1,1,1386,647,1.171041836,0.837131292,3,0,4,-1,-1,4,-1,4,1,3,-1,-1,-1,1,4,3,8,-1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4
309647,2,10,-1,1,3,4,1,-1,3,1,1,1,8,1,-1,-1,1,1386,647,1.758139752,1.256824272,3,0,3,-1,-1,3,-1,4,1,4,-1,-1,-1,7,1,1,6,-1,1,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5
310087,1,12,-1,1,3,1,2,-1,1,2,2,1,8,3,-1,-1,1,1386,647,0.585520918,0.418565646,3,0,3,-1,-1,6,-1,5,1,4,-1,-1,-1,1,4,2,8,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5
302076,1,9,-1,1,3,2,2,-1,1,1,1,1,8,2,-1,-1,1,1386,647,1.354251414,0.968100542,3,0,6,-1,-1,3,-1,8,5,3,-1,-1,-1,1,3,2,8,-1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
301519,2,10,-1,1,3,1,2,-1,2,1,2,1,8,1,-1,-1,1,1386,647,1.130796707,0.808361648,3,0,4,-1,-1,2,-1,2,1,3,-1,-1,-1,1,1,2,5,-1,1,1,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5
307562,2,11,-1,1,3,2,2,-1,2,1,1,1,8,3,-1,-1,1,1386,647,1.130796707,0.808361648,3,0,6,-1,-1,3,-1,5,1,4,-1,-1,-1,1,3,3,5,-1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5
306876,2,6,-1,1,3,4,1,-1,4,4,2,1,3,1,-1,-1,1,1921,702,2.517496451,1.799658213,3,0,5,-1,-1,4,-1,4,4,6,-1,-1,-1,8,8,8,8,-1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2
306093,1,10,-1,1,3,3,2,-1,3,1,1,1,3,1,-1,-1,1,1921,702,2.089966263,1.494033863,3,0,4,-1,-1,4,-1,3,1,4,-1,-1,-1,1,3,3,8,-1,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5
303217,1,11,-1,1,3,1,2,-1,1,3,2,1,3,1,-1,-1,1,1921,702,0.615321101,0.439868613,3,0,4,-1,-1,4,-1,6,1,3,-1,-1,-1,1,4,1,8,-1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5
